transaction_id,customer_id,counterparty_id,timestamp,direction,amount,currency,channel,description,pattern,institution_id
TX-0342,CUST-006,CP-007,2026-06-06 19:00:00,DEBIT,503.59,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0343,CUST-003,CP-004,2026-06-06 20:00:00,CREDIT,6306.49,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0344,CUST-004,CP-001,2026-06-06 20:00:00,DEBIT,615.55,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0345,CUST-006,CP-007,2026-06-08 08:00:00,DEBIT,375.02,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0346,CUST-010,CP-016,2026-06-08 15:00:00,DEBIT,1239.99,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0347,CUST-010,CP-018,2026-06-09 13:00:00,CREDIT,3613.91,USD,CARD_PROCESSOR,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0348,CUST-005,CP-010,2026-06-10 11:00:00,DEBIT,1285.53,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0349,CUST-010,CP-016,2026-06-10 13:00:00,DEBIT,550.79,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0350,CUST-010,CP-016,2026-06-10 15:00:00,DEBIT,1871.12,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0351,CUST-006,CP-007,2026-06-10 17:00:00,DEBIT,577.32,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0352,CUST-012,CP-015,2026-06-11 10:00:00,DEBIT,11135.43,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0353,CUST-012,CP-014,2026-06-12 14:00:00,CREDIT,5510.43,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0354,CUST-005,CP-010,2026-06-12 15:00:00,DEBIT,1475.17,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0355,CUST-008,CP-008,2026-06-12 15:00:00,DEBIT,455.59,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0356,CUST-004,CP-001,2026-06-12 17:00:00,DEBIT,1462.58,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0357,CUST-001,CP-002,2026-06-13 09:00:00,DEBIT,219.04,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0358,CUST-008,CP-001,2026-06-13 13:00:00,CREDIT,5193.92,USD,INTERNATIONAL_TRANSFER,Software development client payment,variable_income,BANK-RIO-SUR
TX-0359,CUST-012,CP-015,2026-06-14 10:00:00,CREDIT,7484.32,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0360,CUST-011,CP-017,2026-06-14 15:00:00,DEBIT,395.03,USD,CARD,Professional or personal expense,baseline_expense,BANK-RIO-SUR
TX-0361,CUST-010,CP-018,2026-06-14 18:00:00,CREDIT,3856.85,USD,CARD_PROCESSOR,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0362,CUST-008,CP-008,2026-06-15 09:00:00,DEBIT,642.6,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0363,CUST-010,CP-016,2026-06-15 10:00:00,DEBIT,960.38,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0364,CUST-007,CP-005,2026-06-15 10:00:00,DEBIT,471.25,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0365,CUST-012,CP-015,2026-06-15 11:00:00,DEBIT,11963.65,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0366,CUST-003,CP-004,2026-06-15 12:00:00,DEBIT,454.51,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0367,CUST-005,CP-018,2026-06-15 13:00:00,CREDIT,4952.85,USD,CARD_PROCESSOR,Business customer receipts,business_receipts,BANK-RIO-SUR
TX-0368,CUST-007,CP-013,2026-06-16 10:00:00,DEBIT,1720.21,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0369,CUST-008,CP-008,2026-06-16 14:00:00,DEBIT,140.26,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0370,CUST-001,CP-002,2026-06-16 19:00:00,DEBIT,41.98,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0371,CUST-010,CP-016,2026-06-17 09:00:00,DEBIT,2140.7,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0372,CUST-007,CP-005,2026-06-17 10:00:00,DEBIT,551.1,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0373,CUST-004,CP-012,2026-06-17 13:00:00,DEBIT,719.47,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0374,CUST-003,CP-004,2026-06-17 16:00:00,DEBIT,110.36,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0375,CUST-009,CP-012,2026-06-17 18:00:00,DEBIT,120.62,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0376,CUST-002,CP-003,2026-06-18 15:00:00,DEBIT,74.7,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0377,CUST-003,CP-004,2026-06-18 17:00:00,DEBIT,394.16,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0378,CUST-012,CP-014,2026-06-18 18:00:00,CREDIT,10480.78,USD,BANK_TRANSFER,Business-related receipt,complex_business,BANK-RIO-SUR
TX-0379,CUST-003,CP-004,2026-06-19 09:00:00,DEBIT,106.13,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0380,CUST-006,CP-007,2026-06-19 09:00:00,CREDIT,3623.1,USD,BANK_TRANSFER,Regular professional/employment income,baseline_income,BANK-RIO-SUR
TX-0381,CUST-005,CP-010,2026-06-19 13:00:00,DEBIT,5221.45,USD,INTERNATIONAL_TRANSFER,Supplier payment for imported goods,legitimate_international,BANK-RIO-SUR
TX-0382,CUST-006,CP-007,2026-06-19 20:00:00,DEBIT,472.97,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0383,CUST-007,CP-018,2026-06-19 20:00:00,CREDIT,8196.99,USD,CARD_PROCESSOR,Seasonal restaurant receipts,seasonal_business,BANK-RIO-SUR
TX-0384,CUST-009,CP-012,2026-06-20 12:00:00,DEBIT,733.34,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0385,CUST-004,CP-001,2026-06-21 11:00:00,DEBIT,2711.8,USD,BANK_TRANSFER,Operating expense following increased activity,post_alert_activity,BANK-RIO-SUR
TX-0386,CUST-002,CP-003,2026-06-21 18:00:00,DEBIT,81.8,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0387,CUST-008,CP-008,2026-06-22 12:00:00,DEBIT,578.8,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0388,CUST-008,CP-001,2026-06-22 14:00:00,CREDIT,2082.57,USD,INTERNATIONAL_TRANSFER,Software development client payment,variable_income,BANK-RIO-SUR
TX-0389,CUST-010,CP-018,2026-06-24 17:00:00,CREDIT,3984.8,USD,CASH_DEPOSIT,Retail business receipt,high_volume_business,BANK-RIO-SUR
TX-0390,CUST-012,CP-015,2026-06-25 15:00:00,CREDIT,3201.52,USD,BANK_TRANSFER,Investment return,legitimate_high_value,BANK-RIO-SUR
TX-0391,CUST-009,CP-012,2026-06-25 15:00:00,CREDIT,2734.43,USD,BANK_TRANSFER,Legal services client payment,professional_income,BANK-RIO-SUR
TX-0392,CUST-002,CP-003,2026-06-26 11:00:00,DEBIT,286.3,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0393,CUST-010,CP-016,2026-06-26 13:00:00,DEBIT,1291.32,USD,BANK_TRANSFER,Retail supplier payment,high_volume_business,BANK-RIO-SUR
TX-0394,CUST-012,CP-015,2026-06-28 15:00:00,DEBIT,10528.26,USD,BANK_TRANSFER,Investment activity,legitimate_high_value,BANK-RIO-SUR
TX-0395,CUST-009,CP-006,2026-06-29 09:00:00,DEBIT,1162.82,USD,BANK_TRANSFER,Professional expense,baseline_expense,BANK-RIO-SUR
TX-0396,CUST-008,CP-008,2026-06-29 12:00:00,DEBIT,895.59,USD,CARD,Software and living expenses,baseline_expense,BANK-RIO-SUR
TX-0397,CUST-006,CP-007,2026-06-29 15:00:00,DEBIT,376.87,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0398,CUST-007,CP-013,2026-06-30 12:00:00,DEBIT,1877.9,USD,BANK_TRANSFER,Supplier payment,business_expense,BANK-RIO-SUR
TX-0399,CUST-003,CP-004,2026-06-30 12:00:00,DEBIT,484.41,USD,BANK_TRANSFER,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
TX-0400,CUST-006,CP-007,2026-06-30 12:00:00,DEBIT,645.28,USD,CARD,Routine household or professional expense,baseline_expense,BANK-RIO-SUR
